datum,zaehlstelle,uhrzeit_start,uhrzeit_ende,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar
2021-12-15,Erhardt,00:00,23:59,1978.0,1908.0,3886.0,3.0,4.9,0.2,96,0.0,
2021-12-16,Erhardt,00:00,23:59,2003.0,1852.0,3855.0,1.4,4.8,0.1,93,0.1,
2021-12-16,Arnulf,00:00,23:59,1030.0,0.0,1030.0,1.4,4.8,0.1,93,0.1,
2021-12-16,Hirsch,00:00,23:59,621.0,647.0,1268.0,1.4,4.8,0.1,93,0.1,
2021-12-16,Olympia,00:00,23:59,650.0,650.0,1300.0,1.4,4.8,0.1,93,0.1,
2021-12-16,Margareten,00:00,23:59,1500.0,1359.0,2859.0,1.4,4.8,0.1,93,0.1,
2021-12-16,Kreuther,00:00,23:59,338.0,281.0,619.0,1.4,4.8,0.1,93,0.1,
2021-12-17,Arnulf,00:00,23:59,953.0,0.0,953.0,1.2,6.2,0.0,84,4.4,
2021-12-17,Hirsch,00:00,23:59,611.0,611.0,1222.0,1.2,6.2,0.0,84,4.4,
2021-12-17,Margareten,00:00,23:59,1554.0,1441.0,2995.0,1.2,6.2,0.0,84,4.4,
2021-12-17,Kreuther,00:00,23:59,357.0,270.0,627.0,1.2,6.2,0.0,84,4.4,
2021-12-17,Olympia,00:00,23:59,639.0,627.0,1266.0,1.2,6.2,0.0,84,4.4,
2021-12-17,Erhardt,00:00,23:59,1955.0,1776.0,3731.0,1.2,6.2,0.0,84,4.4,
2021-12-18,Margareten,00:00,23:59,1044.0,1015.0,2059.0,-0.8,1.3,0.0,100,0.0,
2021-12-18,Erhardt,00:00,23:59,1117.0,1014.0,2131.0,-0.8,1.3,0.0,100,0.0,
2021-12-18,Hirsch,00:00,23:59,244.0,251.0,495.0,-0.8,1.3,0.0,100,0.0,
2021-12-18,Olympia,00:00,23:59,335.0,318.0,653.0,-0.8,1.3,0.0,100,0.0,
2021-12-18,Arnulf,00:00,23:59,570.0,0.0,570.0,-0.8,1.3,0.0,100,0.0,
2021-12-18,Kreuther,00:00,23:59,151.0,142.0,293.0,-0.8,1.3,0.0,100,0.0,
2021-12-19,Hirsch,00:00,23:59,261.0,247.0,508.0,-1.8,3.0,0.2,81,4.4,
2021-12-19,Margareten,00:00,23:59,679.0,620.0,1299.0,-1.8,3.0,0.2,81,4.4,
2021-12-19,Erhardt,00:00,23:59,1043.0,938.0,1981.0,-1.8,3.0,0.2,81,4.4,
2021-12-19,Arnulf,00:00,23:59,382.0,0.0,382.0,-1.8,3.0,0.2,81,4.4,
2021-12-19,Kreuther,00:00,23:59,123.0,96.0,219.0,-1.8,3.0,0.2,81,4.4,
2021-12-19,Olympia,00:00,23:59,374.0,349.0,723.0,-1.8,3.0,0.2,81,4.4,
2021-12-20,Erhardt,00:00,23:59,1757.0,1686.0,3443.0,-2.0,3.7,0.0,58,2.7,
2021-12-20,Olympia,00:00,23:59,526.0,546.0,1072.0,-2.0,3.7,0.0,58,2.7,
2021-12-20,Kreuther,00:00,23:59,324.0,247.0,571.0,-2.0,3.7,0.0,58,2.7,
2021-12-20,Arnulf,00:00,23:59,980.0,0.0,980.0,-2.0,3.7,0.0,58,2.7,
2021-12-20,Margareten,00:00,23:59,1415.0,1324.0,2739.0,-2.0,3.7,0.0,58,2.7,
2021-12-20,Hirsch,00:00,23:59,597.0,609.0,1206.0,-2.0,3.7,0.0,58,2.7,
2021-12-21,Kreuther,00:00,23:59,327.0,261.0,588.0,-5.1,-0.1,0.0,40,5.3,
2021-12-21,Hirsch,00:00,23:59,564.0,567.0,1131.0,-5.1,-0.1,0.0,40,5.3,
2021-12-21,Erhardt,00:00,23:59,1722.0,1643.0,3365.0,-5.1,-0.1,0.0,40,5.3,
2021-12-21,Margareten,00:00,23:59,1386.0,1377.0,2763.0,-5.1,-0.1,0.0,40,5.3,
2021-12-21,Arnulf,00:00,23:59,926.0,0.0,926.0,-5.1,-0.1,0.0,40,5.3,
2021-12-21,Olympia,00:00,23:59,283.0,528.0,811.0,-5.1,-0.1,0.0,40,5.3,
2021-12-22,Arnulf,00:00,23:59,868.0,0.0,868.0,-6.6,-1.6,0.0,63,4.3,
2021-12-22,Erhardt,00:00,23:59,1541.0,1483.0,3024.0,-6.6,-1.6,0.0,63,4.3,
2021-12-22,Olympia,00:00,23:59,269.0,464.0,733.0,-6.6,-1.6,0.0,63,4.3,
2021-12-22,Hirsch,00:00,23:59,508.0,513.0,1021.0,-6.6,-1.6,0.0,63,4.3,
2021-12-22,Kreuther,00:00,23:59,260.0,223.0,483.0,-6.6,-1.6,0.0,63,4.3,
2021-12-22,Margareten,00:00,23:59,1235.0,1259.0,2494.0,-6.6,-1.6,0.0,63,4.3,
2021-12-23,Arnulf,00:00,23:59,630.0,0.0,630.0,-7.5,9.0,1.7,96,1.8,
2021-12-23,Hirsch,00:00,23:59,377.0,368.0,745.0,-7.5,9.0,1.7,96,1.8,
2021-12-23,Kreuther,00:00,23:59,232.0,182.0,414.0,-7.5,9.0,1.7,96,1.8,
2021-12-23,Margareten,00:00,23:59,1105.0,1099.0,2204.0,-7.5,9.0,1.7,96,1.8,
2021-12-23,Erhardt,00:00,23:59,1067.0,1017.0,2084.0,-7.5,9.0,1.7,96,1.8,
2021-12-23,Olympia,00:00,23:59,286.0,344.0,630.0,-7.5,9.0,1.7,96,1.8,
2021-12-24,Olympia,00:00,23:59,103.0,93.0,196.0,7.0,9.6,5.5,94,0.0,
2021-12-24,Kreuther,00:00,23:59,66.0,57.0,123.0,7.0,9.6,5.5,94,0.0,
2021-12-24,Arnulf,00:00,23:59,178.0,0.0,178.0,7.0,9.6,5.5,94,0.0,
2021-12-24,Hirsch,00:00,23:59,86.0,82.0,168.0,7.0,9.6,5.5,94,0.0,
2021-12-24,Erhardt,00:00,23:59,263.0,243.0,506.0,7.0,9.6,5.5,94,0.0,
2021-12-24,Margareten,00:00,23:59,360.0,363.0,723.0,7.0,9.6,5.5,94,0.0,
2021-12-25,Hirsch,00:00,23:59,85.0,86.0,171.0,2.0,9.7,7.9,99,0.2,
2021-12-25,Erhardt,00:00,23:59,260.0,244.0,504.0,2.0,9.7,7.9,99,0.2,
2021-12-25,Arnulf,00:00,23:59,129.0,0.0,129.0,2.0,9.7,7.9,99,0.2,
2021-12-25,Olympia,00:00,23:59,141.0,130.0,271.0,2.0,9.7,7.9,99,0.2,
2021-12-25,Margareten,00:00,23:59,239.0,238.0,477.0,2.0,9.7,7.9,99,0.2,
2021-12-25,Kreuther,00:00,23:59,39.0,38.0,77.0,2.0,9.7,7.9,99,0.2,
2021-12-26,Arnulf,00:00,23:59,142.0,0.0,142.0,1.5,4.6,2.2,99,0.0,
2021-12-26,Kreuther,00:00,23:59,27.0,37.0,64.0,1.5,4.6,2.2,99,0.0,
2021-12-26,Hirsch,00:00,23:59,58.0,65.0,123.0,1.5,4.6,2.2,99,0.0,
2021-12-26,Erhardt,00:00,23:59,234.0,217.0,451.0,1.5,4.6,2.2,99,0.0,
2021-12-26,Margareten,00:00,23:59,204.0,192.0,396.0,1.5,4.6,2.2,99,0.0,
2021-12-26,Olympia,00:00,23:59,110.0,99.0,209.0,1.5,4.6,2.2,99,0.0,
2021-12-27,Olympia,00:00,23:59,364.0,341.0,705.0,2.1,9.4,3.2,89,3.2,
2021-12-27,Kreuther,00:00,23:59,136.0,123.0,259.0,2.1,9.4,3.2,89,3.2,
2021-12-27,Arnulf,00:00,23:59,518.0,0.0,518.0,2.1,9.4,3.2,89,3.2,
2021-12-27,Erhardt,00:00,23:59,939.0,813.0,1752.0,2.1,9.4,3.2,89,3.2,
2021-12-27,Margareten,00:00,23:59,771.0,746.0,1517.0,2.1,9.4,3.2,89,3.2,
2021-12-27,Hirsch,00:00,23:59,365.0,320.0,685.0,2.1,9.4,3.2,89,3.2,
2021-12-28,Olympia,00:00,23:59,199.0,209.0,408.0,3.7,9.8,9.4,91,0.0,
2021-12-28,Arnulf,00:00,23:59,404.0,0.0,404.0,3.7,9.8,9.4,91,0.0,
2021-12-28,Kreuther,00:00,23:59,118.0,91.0,209.0,3.7,9.8,9.4,91,0.0,
2021-12-28,Erhardt,00:00,23:59,583.0,558.0,1141.0,3.7,9.8,9.4,91,0.0,
2021-12-28,Hirsch,00:00,23:59,203.0,216.0,419.0,3.7,9.8,9.4,91,0.0,
2021-12-28,Margareten,00:00,23:59,560.0,556.0,1116.0,3.7,9.8,9.4,91,0.0,
2021-12-29,Hirsch,00:00,23:59,279.0,278.0,557.0,6.9,11.2,11.0,94,2.3,
2021-12-29,Olympia,00:00,23:59,366.0,365.0,731.0,6.9,11.2,11.0,94,2.3,
2021-12-29,Arnulf,00:00,23:59,555.0,0.0,555.0,6.9,11.2,11.0,94,2.3,
2021-12-29,Kreuther,00:00,23:59,155.0,116.0,271.0,6.9,11.2,11.0,94,2.3,
2021-12-29,Margareten,00:00,23:59,792.0,766.0,1558.0,6.9,11.2,11.0,94,2.3,
2021-12-29,Erhardt,00:00,23:59,923.0,860.0,1783.0,6.9,11.2,11.0,94,2.3,
2021-12-30,Olympia,00:00,23:59,345.0,344.0,689.0,10.9,13.9,0.7,96,0.4,
2021-12-30,Erhardt,00:00,23:59,910.0,869.0,1779.0,10.9,13.9,0.7,96,0.4,
2021-12-30,Hirsch,00:00,23:59,276.0,302.0,578.0,10.9,13.9,0.7,96,0.4,
2021-12-30,Margareten,00:00,23:59,874.0,863.0,1737.0,10.9,13.9,0.7,96,0.4,
2021-12-30,Arnulf,00:00,23:59,532.0,0.0,532.0,10.9,13.9,0.7,96,0.4,
2021-12-30,Kreuther,00:00,23:59,163.0,134.0,297.0,10.9,13.9,0.7,96,0.4,
2021-12-31,Erhardt,00:00,23:59,1300.0,1153.0,2453.0,10.3,15.6,0.0,54,7.2,
2021-12-31,Hirsch,00:00,23:59,366.0,365.0,731.0,10.3,15.6,0.0,54,7.2,
2021-12-31,Olympia,00:00,23:59,631.0,541.0,1172.0,10.3,15.6,0.0,54,7.2,
2021-12-31,Arnulf,00:00,23:59,561.0,0.0,561.0,10.3,15.6,0.0,54,7.2,
2021-12-31,Margareten,00:00,23:59,949.0,917.0,1866.0,10.3,15.6,0.0,54,7.2,
2021-12-31,Kreuther,00:00,23:59,198.0,156.0,354.0,10.3,15.6,0.0,54,7.2,
2022-01-01,Arnulf,00:00,23:59,444.0,0.0,444.0,3.2,13.4,0.0,68,7.6,
2022-01-01,Hirsch,00:00,23:59,351.0,331.0,682.0,3.2,13.4,0.0,68,7.6,
2022-01-01,Kreuther,00:00,23:59,114.0,112.0,226.0,3.2,13.4,0.0,68,7.6,
2022-01-01,Erhardt,00:00,23:59,1157.0,1029.0,2186.0,3.2,13.4,0.0,68,7.6,
2022-01-01,Margareten,00:00,23:59,697.0,659.0,1356.0,3.2,13.4,0.0,68,7.6,
2022-01-01,Olympia,00:00,23:59,604.0,518.0,1122.0,3.2,13.4,0.0,68,7.6,
2022-01-02,Kreuther,00:00,23:59,173.0,145.0,318.0,1.9,15.8,0.0,80,4.7,
2022-01-02,Hirsch,00:00,23:59,383.0,371.0,754.0,1.9,15.8,0.0,80,4.7,
2022-01-02,Erhardt,00:00,23:59,1445.0,1256.0,2701.0,1.9,15.8,0.0,80,4.7,
2022-01-02,Margareten,00:00,23:59,784.0,763.0,1547.0,1.9,15.8,0.0,80,4.7,
2022-01-02,Olympia,00:00,23:59,609.0,611.0,1220.0,1.9,15.8,0.0,80,4.7,
2022-01-02,Arnulf,00:00,23:59,476.0,0.0,476.0,1.9,15.8,0.0,80,4.7,
2022-01-03,Olympia,00:00,23:59,476.0,445.0,921.0,8.7,11.5,0.7,99,0.0,
2022-01-03,Kreuther,00:00,23:59,221.0,186.0,407.0,8.7,11.5,0.7,99,0.0,
2022-01-03,Margareten,00:00,23:59,1150.0,1158.0,2308.0,8.7,11.5,0.7,99,0.0,
2022-01-03,Arnulf,00:00,23:59,752.0,0.0,752.0,8.7,11.5,0.7,99,0.0,
2022-01-03,Erhardt,00:00,23:59,1305.0,1242.0,2547.0,8.7,11.5,0.7,99,0.0,
2022-01-03,Hirsch,00:00,23:59,450.0,479.0,929.0,8.7,11.5,0.7,99,0.0,
2022-01-04,Erhardt,00:00,23:59,1137.0,1020.0,2157.0,3.7,16.5,10.3,98,1.0,
2022-01-04,Olympia,00:00,23:59,435.0,393.0,828.0,3.7,16.5,10.3,98,1.0,
2022-01-04,Margareten,00:00,23:59,960.0,962.0,1922.0,3.7,16.5,10.3,98,1.0,
2022-01-04,Kreuther,00:00,23:59,162.0,137.0,299.0,3.7,16.5,10.3,98,1.0,
2022-01-04,Arnulf,00:00,23:59,603.0,0.0,603.0,3.7,16.5,10.3,98,1.0,
2022-01-04,Hirsch,00:00,23:59,372.0,382.0,754.0,3.7,16.5,10.3,98,1.0,
2022-01-05,Hirsch,00:00,23:59,305.0,300.0,605.0,0.3,3.9,1.2,95,0.4,
2022-01-05,Margareten,00:00,23:59,855.0,886.0,1741.0,0.3,3.9,1.2,95,0.4,
2022-01-05,Arnulf,00:00,23:59,578.0,0.0,578.0,0.3,3.9,1.2,95,0.4,
2022-01-05,Erhardt,00:00,23:59,1046.0,902.0,1948.0,0.3,3.9,1.2,95,0.4,
2022-01-05,Olympia,00:00,23:59,329.0,359.0,688.0,0.3,3.9,1.2,95,0.4,
2022-01-05,Kreuther,00:00,23:59,164.0,94.0,258.0,0.3,3.9,1.2,95,0.4,
2022-01-06,Hirsch,00:00,23:59,164.0,162.0,326.0,-1.8,2.7,0.4,81,3.3,
2022-01-06,Olympia,00:00,23:59,370.0,312.0,682.0,-1.8,2.7,0.4,81,3.3,
2022-01-06,Erhardt,00:00,23:59,665.0,632.0,1297.0,-1.8,2.7,0.4,81,3.3,
2022-01-06,Margareten,00:00,23:59,395.0,409.0,804.0,-1.8,2.7,0.4,81,3.3,
2022-01-06,Arnulf,00:00,23:59,259.0,0.0,259.0,-1.8,2.7,0.4,81,3.3,
2022-01-06,Kreuther,00:00,23:59,73.0,67.0,140.0,-1.8,2.7,0.4,81,3.3,
2022-01-07,Arnulf,00:00,23:59,548.0,0.0,548.0,-4.0,1.4,2.2,68,3.6,
2022-01-07,Margareten,00:00,23:59,817.0,794.0,1611.0,-4.0,1.4,2.2,68,3.6,
2022-01-07,Hirsch,00:00,23:59,310.0,303.0,613.0,-4.0,1.4,2.2,68,3.6,
2022-01-07,Erhardt,00:00,23:59,964.0,886.0,1850.0,-4.0,1.4,2.2,68,3.6,
2022-01-07,Olympia,00:00,23:59,280.0,326.0,606.0,-4.0,1.4,2.2,68,3.6,
2022-01-07,Kreuther,00:00,23:59,145.0,122.0,267.0,-4.0,1.4,2.2,68,3.6,
2022-01-08,Olympia,00:00,23:59,218.0,201.0,419.0,-1.4,2.4,2.9,73,1.8,
2022-01-08,Hirsch,00:00,23:59,106.0,131.0,237.0,-1.4,2.4,2.9,73,1.8,
2022-01-08,Margareten,00:00,23:59,521.0,526.0,1047.0,-1.4,2.4,2.9,73,1.8,
2022-01-08,Arnulf,00:00,23:59,302.0,0.0,302.0,-1.4,2.4,2.9,73,1.8,
2022-01-08,Kreuther,00:00,23:59,75.0,69.0,144.0,-1.4,2.4,2.9,73,1.8,
2022-01-08,Erhardt,00:00,23:59,533.0,504.0,1037.0,-1.4,2.4,2.9,73,1.8,
2022-01-09,Margareten,00:00,23:59,420.0,430.0,850.0,0.7,4.3,0.7,94,0.8,
2022-01-09,Arnulf,00:00,23:59,265.0,0.0,265.0,0.7,4.3,0.7,94,0.8,
2022-01-09,Hirsch,00:00,23:59,157.0,162.0,319.0,0.7,4.3,0.7,94,0.8,
2022-01-09,Olympia,00:00,23:59,326.0,279.0,605.0,0.7,4.3,0.7,94,0.8,
2022-01-09,Erhardt,00:00,23:59,566.0,546.0,1112.0,0.7,4.3,0.7,94,0.8,
2022-01-09,Kreuther,00:00,23:59,57.0,65.0,122.0,0.7,4.3,0.7,94,0.8,
2022-01-10,Kreuther,00:00,23:59,302.0,241.0,543.0,0.8,2.3,0.0,98,0.0,
2022-01-10,Margareten,00:00,23:59,1210.0,1197.0,2407.0,0.8,2.3,0.0,98,0.0,
2022-01-10,Arnulf,00:00,23:59,832.0,0.0,832.0,0.8,2.3,0.0,98,0.0,
2022-01-10,Erhardt,00:00,23:59,1582.0,1453.0,3035.0,0.8,2.3,0.0,98,0.0,
2022-01-10,Olympia,00:00,23:59,591.0,595.0,1186.0,0.8,2.3,0.0,98,0.0,
2022-01-10,Hirsch,00:00,23:59,619.0,608.0,1227.0,0.8,2.3,0.0,98,0.0,
2022-01-11,Arnulf,00:00,23:59,885.0,0.0,885.0,-1.6,2.6,0.0,79,0.1,
2022-01-11,Olympia,00:00,23:59,621.0,625.0,1246.0,-1.6,2.6,0.0,79,0.1,
2022-01-11,Erhardt,00:00,23:59,1846.0,1718.0,3564.0,-1.6,2.6,0.0,79,0.1,
2022-01-11,Hirsch,00:00,23:59,617.0,640.0,1257.0,-1.6,2.6,0.0,79,0.1,
2022-01-11,Kreuther,00:00,23:59,335.0,288.0,623.0,-1.6,2.6,0.0,79,0.1,
2022-01-11,Margareten,00:00,23:59,1324.0,1316.0,2640.0,-1.6,2.6,0.0,79,0.1,
2022-01-12,Margareten,00:00,23:59,1343.0,1349.0,2692.0,-3.5,-1.1,0.0,94,0.1,
2022-01-12,Erhardt,00:00,23:59,1789.0,1666.0,3455.0,-3.5,-1.1,0.0,94,0.1,
2022-01-12,Arnulf,00:00,23:59,859.0,0.0,859.0,-3.5,-1.1,0.0,94,0.1,
2022-01-12,Kreuther,00:00,23:59,333.0,288.0,621.0,-3.5,-1.1,0.0,94,0.1,
2022-01-12,Olympia,00:00,23:59,448.0,632.0,1080.0,-3.5,-1.1,0.0,94,0.1,
2022-01-12,Hirsch,00:00,23:59,621.0,615.0,1236.0,-3.5,-1.1,0.0,94,0.1,
2022-01-13,Erhardt,00:00,23:59,1871.0,1746.0,3617.0,-4.0,1.3,0.0,84,6.9,
2022-01-13,Arnulf,00:00,23:59,945.0,0.0,945.0,-4.0,1.3,0.0,84,6.9,
2022-01-13,Kreuther,00:00,23:59,332.0,274.0,606.0,-4.0,1.3,0.0,84,6.9,
2022-01-13,Hirsch,00:00,23:59,674.0,654.0,1328.0,-4.0,1.3,0.0,84,6.9,
2022-01-13,Margareten,00:00,23:59,1391.0,1383.0,2774.0,-4.0,1.3,0.0,84,6.9,
2022-01-13,Olympia,00:00,23:59,544.0,687.0,1231.0,-4.0,1.3,0.0,84,6.9,
2022-01-14,Margareten,00:00,23:59,1429.0,1455.0,2884.0,-4.5,8.6,0.0,13,8.5,
2022-01-14,Arnulf,00:00,23:59,871.0,0.0,871.0,-4.5,8.6,0.0,13,8.5,
2022-01-14,Kreuther,00:00,23:59,360.0,228.0,588.0,-4.5,8.6,0.0,13,8.5,
2022-01-14,Hirsch,00:00,23:59,608.0,587.0,1195.0,-4.5,8.6,0.0,13,8.5,
2022-01-14,Erhardt,00:00,23:59,1835.0,1685.0,3520.0,-4.5,8.6,0.0,13,8.5,
2022-01-14,Olympia,00:00,23:59,637.0,734.0,1371.0,-4.5,8.6,0.0,13,8.5,
2022-01-15,Kreuther,00:00,23:59,130.0,105.0,235.0,-3.5,-0.1,0.0,69,0.2,
2022-01-15,Arnulf,00:00,23:59,449.0,0.0,449.0,-3.5,-0.1,0.0,69,0.2,
2022-01-15,Olympia,00:00,23:59,335.0,333.0,668.0,-3.5,-0.1,0.0,69,0.2,
2022-01-15,Hirsch,00:00,23:59,217.0,200.0,417.0,-3.5,-0.1,0.0,69,0.2,
2022-01-15,Margareten,00:00,23:59,996.0,964.0,1960.0,-3.5,-0.1,0.0,69,0.2,
2022-01-15,Erhardt,00:00,23:59,964.0,934.0,1898.0,-3.5,-0.1,0.0,69,0.2,
2022-01-16,Erhardt,00:00,23:59,1314.0,1187.0,2501.0,-1.8,5.1,0.1,69,7.1,
2022-01-16,Margareten,00:00,23:59,740.0,729.0,1469.0,-1.8,5.1,0.1,69,7.1,
2022-01-16,Olympia,00:00,23:59,544.0,512.0,1056.0,-1.8,5.1,0.1,69,7.1,
2022-01-16,Hirsch,00:00,23:59,309.0,264.0,573.0,-1.8,5.1,0.1,69,7.1,
2022-01-16,Kreuther,00:00,23:59,135.0,103.0,238.0,-1.8,5.1,0.1,69,7.1,
2022-01-16,Arnulf,00:00,23:59,397.0,0.0,397.0,-1.8,5.1,0.1,69,7.1,
2022-01-17,Hirsch,00:00,23:59,575.0,589.0,1164.0,1.4,5.6,0.2,98,0.9,
2022-01-17,Olympia,00:00,23:59,599.0,614.0,1213.0,1.4,5.6,0.2,98,0.9,
2022-01-17,Margareten,00:00,23:59,1303.0,1287.0,2590.0,1.4,5.6,0.2,98,0.9,
2022-01-17,Erhardt,00:00,23:59,1716.0,1657.0,3373.0,1.4,5.6,0.2,98,0.9,
2022-01-17,Arnulf,00:00,23:59,849.0,0.0,849.0,1.4,5.6,0.2,98,0.9,
2022-01-17,Kreuther,00:00,23:59,318.0,263.0,581.0,1.4,5.6,0.2,98,0.9,
2022-01-18,Olympia,00:00,23:59,702.0,694.0,1396.0,-0.5,4.2,0.0,79,0.2,
2022-01-18,Kreuther,00:00,23:59,344.0,268.0,612.0,-0.5,4.2,0.0,79,0.2,
2022-01-18,Erhardt,00:00,23:59,1887.0,1803.0,3690.0,-0.5,4.2,0.0,79,0.2,
2022-01-18,Arnulf,00:00,23:59,941.0,0.0,941.0,-0.5,4.2,0.0,79,0.2,
2022-01-18,Margareten,00:00,23:59,1452.0,1438.0,2890.0,-0.5,4.2,0.0,79,0.2,
2022-01-18,Hirsch,00:00,23:59,651.0,644.0,1295.0,-0.5,4.2,0.0,79,0.2,
2022-01-19,Erhardt,00:00,23:59,2026.0,1940.0,3966.0,-2.5,7.1,0.9,44,6.4,
2022-01-19,Margareten,00:00,23:59,1557.0,1557.0,3114.0,-2.5,7.1,0.9,44,6.4,
2022-01-19,Arnulf,00:00,23:59,1032.0,0.0,1032.0,-2.5,7.1,0.9,44,6.4,
2022-01-19,Olympia,00:00,23:59,717.0,787.0,1504.0,-2.5,7.1,0.9,44,6.4,
2022-01-19,Hirsch,00:00,23:59,730.0,737.0,1467.0,-2.5,7.1,0.9,44,6.4,
2022-01-19,Kreuther,00:00,23:59,351.0,278.0,629.0,-2.5,7.1,0.9,44,6.4,
2022-01-20,Hirsch,00:00,23:59,438.0,459.0,897.0,-1.5,3.2,3.0,88,0.4,
2022-01-20,Arnulf,00:00,23:59,670.0,0.0,670.0,-1.5,3.2,3.0,88,0.4,
2022-01-20,Olympia,00:00,23:59,509.0,475.0,984.0,-1.5,3.2,3.0,88,0.4,
2022-01-20,Kreuther,00:00,23:59,253.0,196.0,449.0,-1.5,3.2,3.0,88,0.4,
2022-01-20,Erhardt,00:00,23:59,1430.0,1389.0,2819.0,-1.5,3.2,3.0,88,0.4,
2022-01-20,Margareten,00:00,23:59,1033.0,998.0,2031.0,-1.5,3.2,3.0,88,0.4,
2022-01-21,Hirsch,00:00,23:59,286.0,345.0,631.0,-2.2,1.1,0.8,85,3.3,
2022-01-21,Arnulf,00:00,23:59,383.0,0.0,383.0,-2.2,1.1,0.8,85,3.3,
2022-01-21,Olympia,00:00,23:59,275.0,337.0,612.0,-2.2,1.1,0.8,85,3.3,
2022-01-21,Margareten,00:00,23:59,910.0,834.0,1744.0,-2.2,1.1,0.8,85,3.3,
2022-01-21,Erhardt,00:00,23:59,1166.0,1087.0,2253.0,-2.2,1.1,0.8,85,3.3,
2022-01-21,Kreuther,00:00,23:59,155.0,108.0,263.0,-2.2,1.1,0.8,85,3.3,
2022-01-22,Arnulf,00:00,23:59,183.0,0.0,183.0,-0.8,1.3,2.6,98,0.0,
2022-01-22,Margareten,00:00,23:59,429.0,410.0,839.0,-0.8,1.3,2.6,98,0.0,
2022-01-22,Kreuther,00:00,23:59,80.0,52.0,132.0,-0.8,1.3,2.6,98,0.0,
2022-01-22,Olympia,00:00,23:59,138.0,162.0,300.0,-0.8,1.3,2.6,98,0.0,
2022-01-22,Hirsch,00:00,23:59,81.0,79.0,160.0,-0.8,1.3,2.6,98,0.0,
2022-01-22,Erhardt,00:00,23:59,412.0,401.0,813.0,-0.8,1.3,2.6,98,0.0,
2022-01-23,Kreuther,00:00,23:59,48.0,55.0,103.0,-1.4,4.0,0.0,79,0.6,
2022-01-23,Margareten,00:00,23:59,439.0,391.0,830.0,-1.4,4.0,0.0,79,0.6,
2022-01-23,Olympia,00:00,23:59,355.0,320.0,675.0,-1.4,4.0,0.0,79,0.6,
2022-01-23,Arnulf,00:00,23:59,277.0,0.0,277.0,-1.4,4.0,0.0,79,0.6,
2022-01-23,Hirsch,00:00,23:59,141.0,143.0,284.0,-1.4,4.0,0.0,79,0.6,
2022-01-23,Erhardt,00:00,23:59,607.0,554.0,1161.0,-1.4,4.0,0.0,79,0.6,
2022-01-24,Erhardt,00:00,23:59,1576.0,1491.0,3067.0,-2.3,3.1,0.0,56,3.3,
2022-01-24,Hirsch,00:00,23:59,636.0,607.0,1243.0,-2.3,3.1,0.0,56,3.3,
2022-01-24,Olympia,00:00,23:59,503.0,599.0,1102.0,-2.3,3.1,0.0,56,3.3,
2022-01-24,Margareten,00:00,23:59,1221.0,1128.0,2349.0,-2.3,3.1,0.0,56,3.3,
2022-01-24,Arnulf,00:00,23:59,813.0,0.0,813.0,-2.3,3.1,0.0,56,3.3,
2022-01-24,Kreuther,00:00,23:59,273.0,207.0,480.0,-2.3,3.1,0.0,56,3.3,
2022-01-25,Hirsch,00:00,23:59,648.0,641.0,1289.0,-2.0,4.3,0.0,76,5.5,
2022-01-25,Margareten,00:00,23:59,1375.0,1262.0,2637.0,-2.0,4.3,0.0,76,5.5,
2022-01-25,Olympia,00:00,23:59,715.0,691.0,1406.0,-2.0,4.3,0.0,76,5.5,
2022-01-25,Kreuther,00:00,23:59,275.0,239.0,514.0,-2.0,4.3,0.0,76,5.5,
2022-01-25,Arnulf,00:00,23:59,912.0,0.0,912.0,-2.0,4.3,0.0,76,5.5,
2022-01-25,Erhardt,00:00,23:59,1789.0,1740.0,3529.0,-2.0,4.3,0.0,76,5.5,
2022-01-26,Olympia,00:00,23:59,684.0,707.0,1391.0,-2.6,4.3,0.0,63,8.5,
2022-01-26,Margareten,00:00,23:59,1401.0,1243.0,2644.0,-2.6,4.3,0.0,63,8.5,
2022-01-26,Arnulf,00:00,23:59,931.0,0.0,931.0,-2.6,4.3,0.0,63,8.5,
2022-01-26,Hirsch,00:00,23:59,665.0,680.0,1345.0,-2.6,4.3,0.0,63,8.5,
2022-01-26,Kreuther,00:00,23:59,320.0,271.0,591.0,-2.6,4.3,0.0,63,8.5,
2022-01-26,Erhardt,00:00,23:59,1967.0,1788.0,3755.0,-2.6,4.3,0.0,63,8.5,
2022-01-27,Erhardt,00:00,23:59,1944.0,1883.0,3827.0,-2.1,7.6,1.4,90,8.6,
2022-01-27,Arnulf,00:00,23:59,898.0,0.0,898.0,-2.1,7.6,1.4,90,8.6,
2022-01-27,Hirsch,00:00,23:59,607.0,672.0,1279.0,-2.1,7.6,1.4,90,8.6,
2022-01-27,Olympia,00:00,23:59,621.0,673.0,1294.0,-2.1,7.6,1.4,90,8.6,
2022-01-27,Margareten,00:00,23:59,1352.0,1353.0,2705.0,-2.1,7.6,1.4,90,8.6,
2022-01-27,Kreuther,00:00,23:59,322.0,252.0,574.0,-2.1,7.6,1.4,90,8.6,
2022-01-28,Margareten,00:00,23:59,973.0,937.0,1910.0,0.7,3.5,1.9,95,0.0,
2022-01-28,Kreuther,00:00,23:59,231.0,181.0,412.0,0.7,3.5,1.9,95,0.0,
